id,nombre,estado,especie,origen,ubicacion,episodios,fecha_creacion
3743,Pickle Rick,N/A,human,unknown,NULL,"['S04E02', 'S02E07', 'S02E07']",2023-12-16T12:00:00.000000Z
238,Birdperson,Alive,Unkn0wn,Citadel of Ricks &amp; Mortys,---,"['S03E01', 'S03E04', 'S04E05']",06-08-2021
6221,Summer Smith,dead,human,N/A,---,"S04E09,S03E06",INVALID_DATE_2026
610,Beth Smith,DEAD, Alien,Earth (C-137),NULL,S02E07,2022-03-03T12:00:00.000000Z
6072,Squanchy,,mythological creature,Citadel of Ricks &amp; Mortys,---,['S02E07'],INVALID_DATE_2026
3320,Summer Smith,dead,  Cronenbergâ€  ,Earth (Replacement Dimension),Gazorpazorp,"['S02E05', 'S03E06', 'S04E09']",
1464,Morty Smith,Alive,Cronenberg,N/A,Earth (C-137),"S03E04,S04E06",
1617,  Summer SmithN/A  ,dead,HUMAN,Citadel of Ricks &amp; Mortys,Anatomy Park,S03E02|S03E09|S04E09,
7651,Squanchy,Dead,robot,Abadango,Planet Squanch,"S02E05,S04E08,S05E02",NOT_A_DATE
2071,Meeseeks,N/A,Robot,,Anatomy Park,"S03E05,S03E03,S02E01",2018-08-23
6487,SQUANCHY,NULL, Alien,Abadango,Citadel of Ricks,"['S03E03', 'S01E02', 'S02E05', 'S03E01']",INVALID_DATE_2026
5842,Squanchy,unknown, Alien,N/A,Planet Squanch,"['S03E02', 'S01E09']",
3186,Rick Sanchez,UNKNOWN, Alien,Abadango,Planet Squanch,['S04E09'],05-16-2019
2770,Squanchy,Dead,Human,Earth (Replacement Dimension),Earth (C-137),S02E08,INVALID_DATE_2026
5574,Birdperson,N/A,Unkn0wn,Earth (C-137),Gazorpazorp,S05E01|S05E06|S05E07|S04E04,2017-10-01T12:00:00.000000Z
5886,Rick Sanchez,NULL,MYTHOLOGICAL CREATURE,N/A,Anatomy Park,S02E08|S03E07|S05E02|S01E01,2017-04-16T12:00:00.000000Z
6338,Summer Smith,unknown,Alien  ,,NULL,"['S04E05', 'S02E01', 'S02E05']",12-20-2019
7961,Evil Morty,Alive, Alien,Abadango,Gazorpazorp,S02E02,INVALID_DATE_2026
2373,  Rick Sanchez!!  ,N/A,  human&#39;  ,N/A,---,"['S03E04', 'S01E07', 'S04E08', 'S01E04']",NOT_A_DATE
4684,Jerry Smith,???,  Unkn0wn	  ,Signus 5,Gazorpazorp,['S02E01'],18/10/2021
7365,Meeseeks,UNKNOWN,  Cronenberg&#39;  ,,Planet Squanch,S01E01|S05E06|S05E05|S04E01,2021-01-27
3291,  Rick Sanchez#VALUE!  ,unknown, Alien,Earth (C-137),Anatomy Park,"['S05E09', 'S01E04']",2017-02-05
3834,birdperson,alive, ALIEN,unknown,NULL,"S01E05,S05E06",09-16-2022
4042,Beth Smith,N/A,Unkn0wn,Citadel of Ricks &amp; Mortys,Citadel of Ricks,"S03E06,S03E04,S02E05,S02E03",
5908,  Rick Sanchez	  ,NULL, Alien,unknown,---,"['S05E07', 'S03E03', 'S03E09', 'S04E03']",10-04-2018
6066,Beth Smith,Dead,Mythological Creature,N/A,Planet Squanch,['S04E06'],
7889,Meeseeks,UNKNOWN,---,Citadel of Ricks &amp; Mortys,Planet Squanch,S04E04,08-05-2023
2953,summer smith,unknown,Human,Earth (C-137),---,['S02E01'],14/01/2024
5390,Morty Smith,alive,alien  ,Earth (Replacement Dimension),Planet Squanch,S04E01|S01E04|S02E05|S04E06,
4884,Squanchy,Alive,Unkn0wn,Earth (Replacement Dimension),Earth (C-137),"S03E05,S01E07,S05E02,S02E09",07/10/2020
4164,Birdperson,unknown,Unkn0wn,unknown,Citadel of Ricks,S04E06|S05E05,09-18-2023
6637,Summer Smith,None,Cronenberg,unknown,Planet Squanch,['S03E01'],2023-02-28
2647,  Morty SmithÃ±  ,unknown,  Unkn0wnâ€  ,Abadango,NULL,"S03E07,S05E05",21/06/2020
906,Rick Sanchez,???,---,unknown,NULL,S04E08,08/01/2023
6921,Pickle Rick,alive,cronenberg,Abadango,NULL,"['S04E07', 'S02E04', 'S04E04', 'S01E02']",23/03/2018
7627,Evil Morty,NULL,cronenberg,Abadango,NULL,"['S01E04', 'S04E03', 'S03E07']",INVALID_DATE_2026
5220,Beth Smith,Dead,human,Signus 5,---,S02E05|S03E01|S03E03|S01E09,
664,Birdperson,ALIVE,Human,Earth (Replacement Dimension),---,['S02E04'],NOT_A_DATE
7813,summer smith,unknown,human,Earth (C-137),Earth (C-137),"S03E03,S05E04",03/10/2020
2901,Birdperson,???,---,Abadango,Anatomy Park,S03E03|S03E02|S02E02,NOT_A_DATE
5977,Morty Smith,alive, Alien,Earth (Replacement Dimension),Anatomy Park,"S02E08,S01E01,S04E02,S05E08",2021-03-02
6419,Rick Sanchez,Alive,UNKN0WN,Earth (Replacement Dimension),---,['S01E03'],INVALID_DATE_2026
6331,Beth Smith,NULL,Alien  ,Abadango,Planet Squanch,S03E09|S04E08|S01E05,
6230,Evil Morty,dead,Human,N/A,Earth (C-137),S02E08,
986,  Summer Smith!!  ,,---,,NULL,['S03E09'],2023-03-23
6891,  MeeseeksÃ±  ,???,UNKN0WN,Abadango,Planet Squanch,"['S02E08', 'S04E03', 'S02E04', 'S02E06']",2021-05-01
5534,Rick Sanchez,None,MYTHOLOGICAL CREATURE,unknown,Planet Squanch,"['S01E01', 'S01E03', 'S02E03', 'S02E07']",12-17-2018
6964,Pickle Rick,alive,---,Earth (Replacement Dimension),Planet Squanch,"S01E02,S02E02",05-26-2021
6620,Jerry Smith,N/A,Robot,N/A,Planet Squanch,"S05E09,S05E01",05/07/2018
572,Meeseeks,unknown,  Cronenberg&#39;  ,Earth (Replacement Dimension),Gazorpazorp,"['S02E02', 'S04E06', 'S04E06', 'S03E01']",
5401,Jerry Smith,UNKNOWN,  Unkn0wnÃ±  ,Earth (Replacement Dimension),Planet Squanch,['S05E07'],09/12/2017
2184,Jerry Smith,Dead,Unkn0wn,N/A,Earth (C-137),"S04E05,S01E04",2021-10-15
7810,Pickle Rick,UNKNOWN,Unkn0wn,Earth (C-137),Anatomy Park,S05E01|S02E05|S01E06,2022-04-08T12:00:00.000000Z
876,Evil Morty,dead,human,Citadel of Ricks &amp; Mortys,---,S05E06,
542,PICKLE RICK,None,human,Citadel of Ricks &amp; Mortys,Earth (C-137),S02E05|S01E05,2024-10-15T12:00:00.000000Z
799,squanchy,dead,human,Signus 5,NULL,"['S01E02', 'S05E07']",2020-01-20
5970,Pickle Rick,ALIVE,Mythological Creature,Abadango,Gazorpazorp,S05E08,
7091,Evil Morty,alive,alien  ,Citadel of Ricks &amp; Mortys,Citadel of Ricks,S02E06|S04E06|S05E07,INVALID_DATE_2026
3069,rick sanchez,, ALIEN,Earth (C-137),Anatomy Park,"S05E01,S04E03",11-18-2018
5584,Rick Sanchez,unknown,Unkn0wn,Citadel of Ricks &amp; Mortys,Gazorpazorp,"['S04E01', 'S04E03', 'S01E06', 'S02E07']",01/04/2019
467,Pickle Rick,dead,human,Earth (Replacement Dimension),Planet Squanch,"S05E03,S05E04,S01E09,S02E02",02-14-2018
7932,squanchy,dead,HUMAN,,Gazorpazorp,S02E02|S02E04|S03E03|S05E01,NOT_A_DATE
638,Morty Smith,None, Alien,N/A,NULL,S04E07,
2318,beth smith,ALIVE, ALIEN,Citadel of Ricks &amp; Mortys,---,S03E01,04-11-2024
3589,Jerry Smith,alive, Alien,Abadango,Earth (C-137),"S02E01,S05E02,S03E02,S03E05",2019-09-18T12:00:00.000000Z
1531,Pickle Rick,NULL,Robot,Earth (C-137),Planet Squanch,"['S05E09', 'S02E06', 'S05E09', 'S04E07']",2021-08-27
7638,Jerry Smith,None,CRONENBERG,Earth (Replacement Dimension),Earth (C-137),S05E02|S01E02|S04E04,2020-02-28T12:00:00.000000Z
7714,Pickle Rick,ALIVE,Human,Citadel of Ricks &amp; Mortys,Anatomy Park,S05E03|S01E04|S05E02,INVALID_DATE_2026
6599,Birdperson,,Alien  ,Earth (Replacement Dimension),Earth (C-137),"S01E05,S03E01",2018-02-26
6333,Beth Smith,NULL,  RobotN/A  ,unknown,---,"S01E08,S05E04,S04E01",2020-12-23
1030,Beth Smith,alive,human,Earth (Replacement Dimension),NULL,S03E09|S03E06|S04E09,05-25-2018
1943,Birdperson,DEAD,Mythological Creature,Signus 5,Planet Squanch,"S01E06,S03E02,S04E07",2018-09-12T12:00:00.000000Z
3226,Squanchy,alive,mythological creature,unknown,Planet Squanch,S04E06,
474,Morty Smith,UNKNOWN,  CronenbergN/A  ,N/A,Citadel of Ricks,"S04E05,S02E01,S05E07,S02E03",08/12/2024
4529,Rick Sanchez,Alive,Robot,Citadel of Ricks &amp; Mortys,Citadel of Ricks,"['S04E04', 'S04E08', 'S04E07']",2021-08-05T12:00:00.000000Z
1128,Pickle Rick,UNKNOWN,human,Earth (Replacement Dimension),Citadel of Ricks,"S04E06,S05E02,S05E06",
1869,Morty Smith,dead,Robot,Citadel of Ricks &amp; Mortys,Earth (C-137),"['S04E05', 'S04E06', 'S02E06']",INVALID_DATE_2026
2331,Pickle Rick,dead,  ---	  ,Citadel of Ricks &amp; Mortys,Citadel of Ricks,"S05E01,S03E04",
7608,Beth Smith,dead,Alien  ,Abadango,Citadel of Ricks,S05E05|S03E08,
4777,Beth Smith,???,Unkn0wn,N/A,NULL,S04E02,2021-01-11
889,Evil Morty,None,ALIEN  ,Signus 5,Planet Squanch,"['S05E04', 'S04E01']",
2020,Beth Smith,unknown,Unkn0wn,Earth (Replacement Dimension),Citadel of Ricks,['S01E08'],
693,Beth Smith,alive,ALIEN  ,Earth (Replacement Dimension),Gazorpazorp,"S01E04,S01E03,S02E04,S01E06",2021-02-16T12:00:00.000000Z
6616,Birdperson,UNKNOWN,  Cronenberg    ,Abadango,Anatomy Park,S03E09|S01E02|S03E06,
2563,  Pickle Rick&#39;  ,dead, Alien,,Citadel of Ricks,"['S04E06', 'S03E04', 'S03E03', 'S03E05']",27/11/2021
3752,  SquanchyÃ¡  ,N/A, Alien,Signus 5,Citadel of Ricks,S01E04,06-09-2024
4020,Birdperson,N/A,HUMAN,Signus 5,Planet Squanch,S03E03|S04E07,2024-10-16T12:00:00.000000Z
7856,Morty Smith,UNKNOWN, Alien,Citadel of Ricks &amp; Mortys,Gazorpazorp,"S04E08,S02E07,S04E03",11/09/2017
7188,Beth Smith,???,CRONENBERG,unknown,Anatomy Park,S02E05,NOT_A_DATE
2716,Evil Morty,alive,cronenberg,Signus 5,Gazorpazorp,S05E01|S05E07,
4480,Squanchy,alive,cronenberg,N/A,Citadel of Ricks,"['S05E09', 'S03E02']",10/09/2024
2238,  Beth Smith!!  ,???,Robot,Citadel of Ricks &amp; Mortys,Anatomy Park,"['S05E02', 'S05E08', 'S05E09', 'S03E08']",
706,Jerry Smith,Alive,mythological creature,Citadel of Ricks &amp; Mortys,---,S05E03,03-07-2019
7028,rick sanchez,Alive,  Cronenberg    ,,Gazorpazorp,S03E09|S05E02,NOT_A_DATE
7391,Summer Smith,???,Unkn0wn,Citadel of Ricks &amp; Mortys,Citadel of Ricks,"S04E01,S05E03,S05E09,S01E02",03-14-2024
5056,JERRY SMITH,None, ALIEN,unknown,Earth (C-137),"S01E06,S01E08,S03E08",INVALID_DATE_2026
3968,  MeeseeksÃ±  ,UNKNOWN,Mythological Creature,N/A,Planet Squanch,S03E03|S01E05|S03E03,08/05/2020
7143,SUMMER SMITH,???,Cronenberg,Citadel of Ricks &amp; Mortys,Gazorpazorp,"S05E08,S01E08,S01E02",2023-05-27
2981,Evil Morty,NULL,ROBOT,N/A,---,"S01E07,S02E08,S05E03,S02E01",
6289,JERRY SMITH,UNKNOWN,Unkn0wn,Earth (Replacement Dimension),Earth (C-137),S01E07|S04E05|S03E08|S05E09,2019-09-27
1864,RICK SANCHEZ,alive,UNKN0WN,Abadango,---,"['S01E03', 'S02E06', 'S01E07']",03-18-2021
6351,Pickle Rick,DEAD,unkn0wn,Earth (C-137),NULL,S01E05,
5117,Rick Sanchez,NULL,Human,Earth (Replacement Dimension),Anatomy Park,S03E02,2023-07-13
1177,  Meeseeks	  ,ALIVE,human,Earth (Replacement Dimension),Planet Squanch,"S03E02,S02E01,S03E06,S02E01",
1121,rick sanchez,dead,Alien  ,Earth (C-137),Anatomy Park,"S03E05,S01E08",
7465,Evil Morty,dead,human,Abadango,Anatomy Park,S02E09,
934,morty smith,NULL,Cronenberg,unknown,Earth (C-137),"['S02E04', 'S05E07', 'S01E09', 'S03E06']",NOT_A_DATE
4942,SQUANCHY,,ROBOT,Earth (Replacement Dimension),Gazorpazorp,S05E02,01-12-2019
384,Rick Sanchez,Dead,  Unkn0wn	  ,unknown,Citadel of Ricks,"S05E02,S04E06",2021-11-13T12:00:00.000000Z
2518,Morty Smith,DEAD,unkn0wn,Abadango,Gazorpazorp,"['S02E03', 'S01E07', 'S05E09']",05/06/2021
880,Summer Smith,N/A,Cronenberg,Citadel of Ricks &amp; Mortys,Gazorpazorp,S02E09,NOT_A_DATE
351,Beth Smith,unknown,Mythological Creature,Earth (C-137),NULL,"['S01E02', 'S03E08']",2022-07-23T12:00:00.000000Z
6384,Birdperson,Alive,Robot,Earth (C-137),---,"['S02E03', 'S04E07', 'S01E04']",2023-06-01
6001,PICKLE RICK,???,cronenberg,Signus 5,Gazorpazorp,['S01E03'],12-04-2017
375,Summer Smith,ALIVE,Unkn0wn,Abadango,Gazorpazorp,S05E03|S01E04,NOT_A_DATE
3155,Morty Smith,UNKNOWN,Alien  ,unknown,Earth (C-137),"['S03E02', 'S05E05', 'S03E03']",NOT_A_DATE
6471,Morty Smith,dead,---,Earth (C-137),NULL,"['S02E05', 'S01E06', 'S05E08']",26/12/2018
199,  Squanchy#VALUE!  ,N/A,  RobotÃ¡  ,Citadel of Ricks &amp; Mortys,Planet Squanch,S04E05,02-01-2021
3867,evil morty,UNKNOWN,MYTHOLOGICAL CREATURE,Earth (Replacement Dimension),Earth (C-137),['S04E08'],
6215,Meeseeks,UNKNOWN,Cronenberg,,Gazorpazorp,S03E03|S04E09,INVALID_DATE_2026
5469,Pickle Rick,UNKNOWN,robot,Abadango,---,S02E08,2019-06-08
3890,  Morty Smith	  ,None,HUMAN,Abadango,---,S05E03|S05E01|S03E07|S01E03,01-17-2022
4807,Summer Smith,UNKNOWN,---,Earth (Replacement Dimension),NULL,"S02E01,S02E09,S02E06",13/05/2022
6694,Summer Smith,Alive,Cronenberg,Abadango,Anatomy Park,S05E08|S02E04|S02E07|S03E05,
2277,Jerry Smith,unknown,Mythological Creature,,Gazorpazorp,"S04E05,S02E08,S02E03",
3293,Pickle Rick,???,human,Signus 5,Earth (C-137),"S04E08,S02E04,S04E09",2019-07-25
7421,Jerry Smith,ALIVE, Alien,Signus 5,Planet Squanch,S01E07|S05E08|S02E05|S02E02,11/08/2024
2353,Jerry Smith,unknown, Alien,Earth (Replacement Dimension),Earth (C-137),"['S02E04', 'S01E02', 'S01E07', 'S03E01']",INVALID_DATE_2026
5046,EVIL MORTY,Alive, Alien,unknown,NULL,S03E09,04/07/2020
4978,  Summer Smithâ€  ,ALIVE,Mythological Creature,N/A,NULL,"['S02E08', 'S04E04', 'S01E03', 'S01E01']",12-13-2017
6115,Beth Smith,???, ALIEN,Earth (Replacement Dimension),NULL,"['S05E03', 'S05E07', 'S01E07']",07-12-2022
2193,Rick Sanchez,dead,  Unkn0wnÃ¡  ,Citadel of Ricks &amp; Mortys,Planet Squanch,"S04E04,S01E07",2017-05-07
6029,Morty Smith,Alive,mythological creature,,Anatomy Park,S01E08,2020-06-03T12:00:00.000000Z
544,morty smith,alive,HUMAN,,Citadel of Ricks,S05E04|S01E05|S01E06|S05E05,10-22-2017
6632,  Jerry Smith&#39;  ,Dead,Robot,Abadango,Planet Squanch,['S05E06'],
5623,Rick Sanchez,N/A,  Human	  ,Earth (Replacement Dimension),Planet Squanch,S02E08|S02E02|S05E07|S02E04,INVALID_DATE_2026
6385,evil morty,DEAD,human,Citadel of Ricks &amp; Mortys,Gazorpazorp,S05E05|S04E03,23/07/2023
3456,Pickle Rick,NULL,  Alien  Ã¡  ,Signus 5,Earth (C-137),S01E06|S03E01|S03E03|S04E03,11-07-2018
5447,rick sanchez,None, Alien,N/A,Gazorpazorp,"S01E07,S05E04",NOT_A_DATE
4766,JERRY SMITH,Alive, Alien,Signus 5,Anatomy Park,S04E04|S05E08|S02E05|S04E08,2024-09-16
6173,  BirdpersonÃ¡  ,ALIVE,Unkn0wn,N/A,NULL,['S05E08'],03/08/2019
7865,Squanchy,,Mythological Creature,unknown,Earth (C-137),"S04E07,S02E02,S01E02",NOT_A_DATE
4421,BETH SMITH,,human,Earth (Replacement Dimension),Citadel of Ricks,"['S01E05', 'S04E06', 'S02E03']",2023-09-26T12:00:00.000000Z
256,Evil Morty,unknown,  Robotâ€  ,Citadel of Ricks &amp; Mortys,Anatomy Park,"S03E08,S02E06",2022-08-01
5207,  Rick SanchezÃ¡  ,,Human,Citadel of Ricks &amp; Mortys,---,S04E08,INVALID_DATE_2026
5442,evil morty,???,  Unkn0wn#VALUE!  ,unknown,Gazorpazorp,"['S01E05', 'S05E01', 'S03E06', 'S03E09']",INVALID_DATE_2026
1469,rick sanchez,None,robot,N/A,NULL,S03E08|S01E09|S01E01,05-24-2019
4273,Morty Smith,N/A,human,Earth (Replacement Dimension),Gazorpazorp,"['S01E04', 'S01E06', 'S04E03']",INVALID_DATE_2026
6122,Meeseeks,alive,Unkn0wn,unknown,Citadel of Ricks,"S05E02,S02E06,S05E04,S04E08",04-28-2021
30,morty smith,None,Cronenberg,N/A,Planet Squanch,"S04E05,S01E09,S04E08",2021-06-17
373,Birdperson,???,Robot,Abadango,Citadel of Ricks,S01E08|S03E08|S05E04|S04E06,
2282,SUMMER SMITH,alive, Alien,Earth (Replacement Dimension),Earth (C-137),"['S01E02', 'S05E06', 'S05E03', 'S01E02']",2018-06-11T12:00:00.000000Z
1329,Summer Smith,dead,CRONENBERG,Earth (C-137),Citadel of Ricks,"S05E08,S02E01,S03E05,S05E02",
504,morty smith,Alive,Mythological Creature,Earth (Replacement Dimension),Planet Squanch,"['S04E08', 'S01E04', 'S05E04']",2021-10-17T12:00:00.000000Z
4403,JERRY SMITH,UNKNOWN, alien,Earth (C-137),---,S05E08,
3668,Meeseeks,Dead,Mythological Creature,Earth (C-137),NULL,"['S03E09', 'S02E08', 'S03E01', 'S04E05']",INVALID_DATE_2026
3288,Evil Morty,DEAD,Unkn0wn,N/A,Anatomy Park,S03E01|S03E09|S01E06,NOT_A_DATE
4070,Summer Smith,ALIVE,  HumanN/A  ,N/A,Earth (C-137),['S02E02'],NOT_A_DATE
4375,Meeseeks,alive,Unkn0wn,Signus 5,Planet Squanch,['S04E04'],
647,Rick Sanchez,None,Alien  ,,Anatomy Park,['S05E04'],INVALID_DATE_2026
993,Morty Smith,???,Robot,Signus 5,Gazorpazorp,['S03E02'],2023-11-26T12:00:00.000000Z
6712,pickle rick,dead,  Unkn0wn#VALUE!  ,Earth (C-137),Gazorpazorp,S05E03|S03E09,2021-05-18
2091,Jerry Smith,unknown,Mythological Creature,Earth (Replacement Dimension),---,S03E02|S03E01|S02E09,
2512,Squanchy,???,Unkn0wn,Abadango,Citadel of Ricks,['S03E07'],20/04/2023
1873,RICK SANCHEZ,Dead,Alien  ,Earth (Replacement Dimension),Citadel of Ricks,"S05E06,S05E04,S03E06,S01E01",
5972,evil morty,???,Robot,unknown,Anatomy Park,S02E06|S02E06|S04E05|S03E01,2018-04-10
3020,Pickle Rick,Alive,unkn0wn,Citadel of Ricks &amp; Mortys,Citadel of Ricks,"['S03E01', 'S01E08']",09-11-2024
3853,Birdperson,,---,Earth (Replacement Dimension),NULL,S04E09|S04E09|S05E02,
3159,morty smith,None, Alien,Signus 5,Planet Squanch,"S03E05,S01E02",NOT_A_DATE
6463,Beth Smith,???,human,Earth (C-137),Earth (C-137),S01E07|S02E09|S01E01,NOT_A_DATE
3706,beth smith,dead,Mythological Creature,Signus 5,Anatomy Park,"['S04E05', 'S04E08', 'S03E09']",2018-01-11T12:00:00.000000Z
2346,Evil Morty,unknown,Cronenberg,Earth (C-137),---,"['S03E04', 'S02E04', 'S02E08']",INVALID_DATE_2026
4854,Morty Smith,dead,Alien  ,Earth (C-137),NULL,"S05E03,S03E02,S02E03",2023-08-05
705,Squanchy,???,---,Earth (Replacement Dimension),Gazorpazorp,"['S04E02', 'S01E04', 'S01E01']",
1618,Evil Morty,NULL,Unkn0wn,N/A,Gazorpazorp,"S05E03,S01E09,S03E02",NOT_A_DATE
839,Summer Smith,N/A,  humanâ€  ,,NULL,S05E06|S02E01,11-27-2024
2684,Beth Smith,alive,Alien  ,,Citadel of Ricks,"S01E01,S01E06,S01E03,S04E01",2021-02-01T12:00:00.000000Z
7321,Rick Sanchez,None,Alien  ,N/A,NULL,"['S04E05', 'S03E03', 'S02E05', 'S03E07']",
3424,summer smith,Alive,---,Earth (C-137),Citadel of Ricks,S03E04,
422,  Summer Smith&#39;  ,???, Alien,N/A,NULL,"['S04E08', 'S03E01']",2018-09-07
2980,  Rick Sanchez!!  ,Alive,Robot,unknown,Citadel of Ricks,S03E05,2019-06-20T12:00:00.000000Z
1830,Pickle Rick,UNKNOWN,Mythological Creature,Earth (C-137),---,S04E03|S02E07|S02E03|S01E05,INVALID_DATE_2026
5988,JERRY SMITH,,Cronenberg,,Gazorpazorp,"['S02E01', 'S05E07']",2019-03-03T12:00:00.000000Z
267,Rick Sanchez,UNKNOWN,Cronenberg,Earth (Replacement Dimension),---,"S02E02,S04E03,S01E06,S03E06",
4353,EVIL MORTY,unknown, Alien,Signus 5,Planet Squanch,"S05E04,S04E06,S03E09",05-07-2022
4624,Birdperson,NULL,robot,Earth (Replacement Dimension),Gazorpazorp,"S02E02,S04E06",
1364,MORTY SMITH,ALIVE,HUMAN,N/A,Anatomy Park,"S04E09,S02E06",2022-10-03T12:00:00.000000Z
1209,  Jerry SmithÃ±  ,Alive,Mythological Creature,N/A,Gazorpazorp,"['S04E08', 'S02E07', 'S01E03']",2024-07-04T12:00:00.000000Z
1847,  Pickle Rick!!  ,UNKNOWN,Alien  ,N/A,NULL,"S04E02,S05E06",2017-08-21T12:00:00.000000Z
4036,EVIL MORTY,NULL,Mythological Creature,Earth (C-137),Citadel of Ricks,"['S03E03', 'S03E02']",09/11/2017
7667,Squanchy,NULL,Unkn0wn,Earth (C-137),Gazorpazorp,"['S01E01', 'S03E08', 'S04E06', 'S02E09']",NOT_A_DATE
3985,birdperson,???,HUMAN,unknown,Gazorpazorp,S02E08|S02E05,
2197,Squanchy,NULL,human,Citadel of Ricks &amp; Mortys,Earth (C-137),"S03E09,S05E03",
4870,Pickle Rick,None,human,Citadel of Ricks &amp; Mortys,Earth (C-137),S05E02|S04E07,21/04/2019
718,Squanchy,NULL,Cronenberg,N/A,---,"['S03E01', 'S04E06', 'S05E04']",2020-03-18T12:00:00.000000Z
4748,Birdperson,DEAD,mythological creature,Citadel of Ricks &amp; Mortys,Citadel of Ricks,"S03E06,S01E01",2020-05-20T12:00:00.000000Z
7283,Pickle Rick,Alive,Alien  ,,Planet Squanch,S01E05|S05E09|S04E02,NOT_A_DATE
6848,meeseeks,Alive,  Alien  N/A  ,N/A,Gazorpazorp,S02E02,14/11/2024
2640,Beth Smith,alive,cronenberg,Abadango,---,S01E09,
3365,Evil Morty,None,Mythological Creature,unknown,---,S05E01|S01E06|S02E04|S05E08,05-06-2022
6980,SQUANCHY,None,human,Citadel of Ricks &amp; Mortys,Citadel of Ricks,S01E07|S04E02|S03E03|S05E01,2017-04-10
883,EVIL MORTY,DEAD,Cronenberg,Abadango,Anatomy Park,"S02E09,S05E02,S04E07,S03E03",
4921,Summer Smith,alive,Robot,Earth (Replacement Dimension),---,"['S02E05', 'S05E01', 'S01E05', 'S04E05']",08/02/2017
4007,morty smith,,  Human    ,Citadel of Ricks &amp; Mortys,---,S04E08|S01E08,2018-11-20T12:00:00.000000Z
224,BIRDPERSON,Dead,  ---!!  ,Citadel of Ricks &amp; Mortys,NULL,S05E05,2019-12-17
4293,Pickle Rick,,unkn0wn,Abadango,Planet Squanch,S04E01,
2539,Evil Morty,Alive,Unkn0wn,Signus 5,Planet Squanch,S02E01|S01E09,2023-10-19T12:00:00.000000Z
4947,Meeseeks,UNKNOWN,  Alien  &#39;  ,,Citadel of Ricks,S01E09,2017-03-15T12:00:00.000000Z
4731,Squanchy,None,mythological creature,Signus 5,Citadel of Ricks,S02E08|S05E06|S03E08|S02E04,
2434,EVIL MORTY,Alive,Cronenberg,,Earth (C-137),S05E04,NOT_A_DATE
6821,birdperson,N/A,Robot,Citadel of Ricks &amp; Mortys,Earth (C-137),"['S05E09', 'S04E03']",2024-07-21T12:00:00.000000Z
7271,Rick Sanchez,DEAD,robot,Signus 5,---,"S02E03,S05E07,S01E07",2024-09-21T12:00:00.000000Z
1017,Morty Smith,N/A,  humanâ€  ,Earth (Replacement Dimension),Planet Squanch,S04E01,04-07-2019
4210,rick sanchez,dead, Alien,Earth (Replacement Dimension),Citadel of Ricks,S05E01,08-13-2017
277,Meeseeks,,  RobotÃ±  ,Abadango,---,"['S01E05', 'S04E05', 'S03E06', 'S03E09']",
426,  BirdpersonÃ±  ,NULL,robot,unknown,Planet Squanch,"S03E06,S03E01,S01E03",NOT_A_DATE
2769,  Rick Sanchez&#39;  ,ALIVE, alien,,---,"S05E09,S03E09,S03E09",10/01/2023
5623,Rick Sanchez,DEAD,  Human	  ,Earth (Replacement Dimension),Gazorpazorp,S02E08|S02E02|S05E07|S02E04,INVALID_DATE_2026
5298,  Morty SmithN/A  ,dead,HUMAN,N/A,NULL,"['S02E01', 'S03E04']",
7840,Squanchy,None,UNKN0WN,Earth (Replacement Dimension),Gazorpazorp,"['S02E08', 'S01E07', 'S04E01', 'S04E02']",NOT_A_DATE
3579,Morty Smith,None,  Unkn0wnN/A  ,unknown,---,S05E06|S03E03|S03E02|S05E02,12-09-2018
1241,  Morty SmithN/A  ,???,Human,N/A,---,"['S03E07', 'S05E09']",17/10/2023
138,Beth Smith,N/A,Unkn0wn,N/A,Planet Squanch,S04E01,
6997,BIRDPERSON,UNKNOWN, Alien,Signus 5,NULL,S01E09|S05E08|S03E02,05/10/2023
1684,  Beth Smithâ€  ,Alive,---,N/A,NULL,"['S01E02', 'S03E08', 'S04E07']",
3376,Pickle Rick,alive, alien,,Gazorpazorp,S03E03,05-28-2020
7992,BETH SMITH,,  Cronenberg!!  ,unknown,NULL,S03E05|S03E03|S04E05|S05E06,
1276,Squanchy,DEAD,---,,---,"['S03E02', 'S04E08']",
2270,Morty Smith,,  ---â€  ,,Gazorpazorp,"['S05E04', 'S05E07', 'S04E08', 'S02E07']",2024-07-17
7035,jerry smith,???,Robot,Earth (Replacement Dimension),Planet Squanch,"['S05E02', 'S04E03', 'S03E09', 'S04E03']",04/03/2019
5889,jerry smith,None,Unkn0wn,,Citadel of Ricks,"S04E08,S02E03",03/05/2024
3425,Rick Sanchez,ALIVE, Alien,Signus 5,Gazorpazorp,S04E08,
5061,Pickle Rick,DEAD,Cronenberg,N/A,Earth (C-137),"['S03E05', 'S04E01', 'S02E09', 'S02E04']",NOT_A_DATE
2641,  Jerry SmithÃ¡  ,N/A,Robot,unknown,---,S02E01|S03E03,05-06-2020
5634,JERRY SMITH,DEAD,  Unkn0wn    ,N/A,NULL,S02E03,
4764,Meeseeks,dead,HUMAN,N/A,---,S02E08|S01E05,01/12/2020
6747,Meeseeks,???,  Human	  ,Earth (C-137),Earth (C-137),S04E07|S03E05,
5748,  SquanchyÃ¡  ,ALIVE,  Unkn0wnâ€  ,Earth (Replacement Dimension),Earth (C-137),"['S03E03', 'S02E01', 'S05E09']",NOT_A_DATE
